Year,Month,State,Illnesses,Hospitalizations,Deaths
2002,5,California,2,0,0
2002,9,California,9,0,0
2002,5,California,2,0,0
2002,6,California,2,0,0
2002,5,California,5,0,0
2002,3,California,6,0,0
2002,3,California,2,0,0
2002,6,California,3,0,0
2002,5,California,48,0,0
2002,3,California,7,0,0
2002,4,California,26,5,0
2002,5,California,8,5,0
2002,7,California,2,1,1
2002,5,California,2,1,0
2002,6,California,17,0,0
2002,9,California,8,0,0
2002,4,California,7,0,0
2002,6,California,15,1,0
2002,4,California,21,2,0
2002,3,California,3,0,0
2002,7,California,7,0,0
2002,5,California,5,0,0
2002,5,California,2,0,0
2002,4,California,5,0,0
2002,1,California,4,0,0
2002,1,California,3,0,0
2002,1,California,5,0,0
2002,1,California,2,0,0
2002,8,California,7,1,0
2002,6,New York,2,0,0
2002,7,California,3,0,0
2002,8,California,19,0,0
2002,4,California,2,0,0
2002,6,California,50,0,0
2002,5,California,6,0,0
2002,3,California,10,0,0
2002,10,California,8,0,0
2002,6,California,18,0,0
2002,10,California,25,1,0
2002,11,Maryland,2,0,0
2002,8,California,3,0,0
2002,6,California,23,0,0
2002,8,California,3,0,0
2002,8,California,20,0,0
2002,7,California,13,0,0
2002,5,California,94,2,0
2002,3,California,60,0,0
2002,7,California,4,0,0
2002,8,California,3,0,0
2002,1,California,170,0,0
2002,12,Minnesota,12,0,0
2002,3,Texas,700,3,0
2002,3,California,35,0,0
2002,1,California,4,0,0
2002,2,California,19,0,0
2002,2,California,5,0,0
2002,1,California,6,0,0
2002,2,California,11,0,0
2002,1,California,15,1,0
2002,1,California,4,0,0
2002,1,California,4,0,0
2002,7,New York,2,0,0
2002,10,Florida,2,0,0
2002,7,California,14,0,0
2002,8,California,24,0,0
2002,6,California,33,0,0
2002,4,California,15,0,0
2002,7,California,4,0,0
2002,8,California,4,0,0
2002,9,California,7,0,0
2002,6,Hawaii,4,0,0
2002,3,California,85,0,0
2002,4,California,6,0,0
2002,4,California,18,0,0
2002,5,California,162,0,0
2002,6,Hawaii,3,0,0
2002,4,California,4,0,0
2002,7,Hawaii,3,0,0
2002,5,California,8,1,0
2002,7,Hawaii,2,0,0
2002,7,Hawaii,2,0,0
2002,3,California,10,0,0
2002,2,California,39,0,0
2002,2,California,7,0,0
2002,3,California,27,0,0
2002,7,Hawaii,2,0,0
2002,10,Hawaii,2,0,0
2002,11,Hawaii,2,0,0
2002,5,Hawaii,5,0,0
2002,3,California,4,0,0
2002,2,California,11,1,0
2002,3,California,2,0,0
2002,3,California,5,0,0
2002,4,California,125,0,0
2002,10,Hawaii,2,0,0
2002,5,California,20,0,0
2002,4,California,9,0,0
2002,9,California,30,0,0
2002,6,California,11,0,0
2002,9,California,16,0,0
2002,8,California,21,0,0
2002,9,California,5,0,0
2002,6,California,2,0,0
2002,9,California,4,0,0
2002,7,California,2,0,0
2002,6,California,18,0,0
2002,4,California,2,0,0
2002,3,California,8,0,0
2002,4,California,200,0,0
2002,5,California,3,0,0
2002,4,California,4,0,0
2002,4,California,3,0,0
2002,3,California,2,0,0
2002,3,California,4,0,0
2002,3,California,10,0,0
2002,3,California,3,0,0
2002,8,Virginia,78,1,0
2002,2,California,2,0,0
2002,1,California,3,0,0
2002,1,California,13,0,0
2002,9,California,12,0,0
2002,10,Florida,10,0,0
2002,9,California,4,0,0
2002,12,Florida,5,0,0
2002,10,California,3,0,0
2002,10,California,3,0,0
2002,9,California,4,0,0
2002,9,California,6,0,0
2002,8,California,32,1,0
2002,8,California,28,0,0
2002,8,Hawaii,2,0,0
2002,8,Hawaii,2,0,0
2002,8,Hawaii,3,0,0
2002,5,New York,5,5,0
2002,6,California,2,0,0
2002,11,Florida,4,0,0
2002,7,Florida,5,0,0
2002,6,Florida,8,0,0
2002,4,Florida,37,,0
2002,5,New York,7,0,0
2002,6,California,68,0,0
2002,10,California,5,0,0
2002,12,Alabama,2,0,0
2002,11,South Carolina,15,1,0
2002,12,South Carolina,9,0,0
2002,8,South Carolina,26,1,0
2002,11,South Carolina,16,0,0
2002,11,New York,4,0,0
2002,8,New York,9,0,0
2002,3,New York,51,0,0
2002,11,California,45,0,0
2002,11,California,3,0,0
2002,9,California,9,0,0
2002,9,California,3,0,0
2002,8,Virginia,40,1,0
2002,11,Idaho,19,2,0
2002,7,California,5,0,0
2002,11,California,15,0,0
2002,10,California,6,0,0
2002,1,Guam,2,0,0
2002,2,Guam,2,0,0
2002,7,Guam,2,0,0
2002,7,Guam,2,0,0
2002,7,Guam,7,0,0
2002,7,Guam,3,0,0
2002,10,Guam,7,0,0
2002,5,New York,3,0,0
2002,10,Guam,2,0,0
2002,11,Guam,3,0,0
2002,11,Guam,2,0,0
2002,12,Guam,2,0,0
2002,3,Louisiana,32,0,0
2002,10,California,4,0,0
2002,10,New York,135,0,0
2002,10,North Carolina,22,2,0
2002,11,North Carolina,60,0,0
2002,10,North Carolina,16,0,0
2002,6,Louisiana,27,6,0
2002,12,Louisiana,28,0,0
2002,12,California,6,0,0
2002,12,Alabama,2,0,0
2002,12,Alabama,2,0,0
2002,10,Idaho,17,3,0
2002,11,California,3,0,0
2002,12,California,4,0,0
2002,6,California,71,0,0
2002,6,California,31,0,0
2002,11,California,10,0,0
2002,9,California,2,0,0
2002,12,Alabama,2,0,0
2002,2,Arkansas,7,0,0
2002,4,Virginia,59,1,0
2002,12,Hawaii,2,0,0
2002,10,Hawaii,2,0,0
2002,8,Florida,19,0,0
2002,10,Georgia,90,0,0
2002,10,Georgia,26,0,0
2002,12,Hawaii,2,0,0
2002,3,Hawaii,19,0,0
2002,3,Hawaii,37,0,0
2002,12,California,90,2,0
2002,6,Hawaii,2,0,0
2002,7,Hawaii,27,0,0
2002,12,California,3,0,0
2002,9,Hawaii,4,0,0
2002,7,Hawaii,2,0,0
2002,2,Arkansas,20,1,0
2002,6,Arkansas,8,4,0
2002,7,California,12,0,0
2002,12,California,8,0,0
2002,8,California,16,2,0
2002,11,California,13,0,0
2002,12,California,30,0,0
2002,10,California,74,0,0
2002,1,California,9,1,0
2002,8,California,50,0,0
2002,12,Florida,2,0,0
2002,12,Florida,5,0,0
2002,12,Florida,11,0,0
2002,12,Florida,2,0,0
2002,10,Florida,4,0,0
2002,9,Florida,3,0,0
2002,9,Florida,3,0,0
2002,9,Florida,2,0,0
2002,9,Florida,2,2,0
2002,10,Florida,2,0,0
2002,10,California,41,0,0
2002,10,California,2,1,0
2002,12,Florida,4,0,0
2002,2,Michigan,2,0,0
2002,2,Michigan,5,0,0
2002,4,Michigan,8,0,0
2002,4,Michigan,9,0,0
2002,12,Florida,2,0,0
2002,12,Florida,3,0,0
2002,11,California,13,0,0
2002,4,Idaho,15,0,0
2002,11,California,10,0,0
2002,11,California,2,0,0
2002,11,California,6,0,0
2002,3,Michigan,2,0,0
2002,1,Michigan,8,0,0
2002,2,Michigan,27,0,0
2002,3,Michigan,26,0,0
2002,4,Michigan,10,0,0
2002,12,North Dakota,97,0,0
2002,2,Michigan,20,0,0
2002,4,Michigan,14,0,0
2002,12,North Dakota,142,0,0
2002,3,Michigan,2,0,0
2002,7,Michigan,4,0,0
2002,7,Michigan,5,0,0
2002,12,North Dakota,68,0,0
2002,7,Michigan,6,0,0
2002,1,Michigan,6,0,0
2002,12,North Dakota,15,0,0
2002,8,Michigan,4,0,0
2002,12,Illinois,6,0,0
2002,12,North Dakota,100,0,0
2002,6,Michigan,17,1,0
2002,12,Wisconsin,24,0,0
2002,6,Michigan,7,2,0
2002,4,Michigan,4,1,0
2002,10,West Virginia,29,1,0
2002,8,Georgia,3,0,0
2002,11,Georgia,35,0,0
2002,11,Georgia,20,0,0
2002,9,Georgia,6,0,0
2002,12,Georgia,8,0,0
2002,12,Georgia,10,0,0
2002,8,Georgia,19,0,0
2002,12,Georgia,22,1,0
2002,11,Georgia,7,0,0
2002,6,Florida,4,0,0
2002,10,Florida,9,0,0
2002,12,Florida,4,0,0
2002,9,California,7,0,0
2002,12,California,17,0,0
2002,7,Florida,56,4,0
2002,12,Georgia,11,0,0
2002,8,Nebraska,10,2,0
2002,12,Washington,40,2,0
2002,3,Michigan,7,0,0
2002,5,Oregon,4,0,0
2002,2,New York,6,0,0
2002,4,Oregon,11,0,0
2002,11,Florida,3,0,0
2002,11,Florida,6,0,0
2002,11,Florida,2,0,0
2002,11,Florida,2,0,0
2002,11,Florida,2,0,0
2002,11,Florida,2,0,0
2002,12,Florida,4,0,0
2002,4,Oregon,4,0,0
2002,5,Oregon,12,0,0
2002,10,Florida,5,0,0
2002,8,New York,11,0,0
2002,10,Georgia,70,0,0
2002,5,Oregon,8,1,0
2002,5,Oregon,3,0,0
2002,5,Oregon,12,0,0
2002,1,Alabama,2,0,0
2002,1,Alabama,2,0,0
2002,1,Alabama,4,0,0
2002,1,Alabama,5,1,0
2002,11,Wisconsin,19,0,0
2002,1,Alabama,2,0,0
2002,1,Alabama,2,0,0
2002,3,Alabama,3,0,0
2002,3,Alabama,3,0,0
2002,4,Alabama,2,0,0
2002,9,Virginia,20,0,0
2002,4,Alabama,2,0,0
2002,6,Oregon,8,0,0
2002,6,Oregon,2,0,0
2002,6,Oregon,50,0,0
2002,6,North Carolina,23,4,0
2002,10,Oregon,49,0,0
2002,4,Oregon,11,0,0
2002,11,Oregon,22,0,0
2002,12,Oregon,9,0,0
2002,6,Oregon,43,1,0
2002,12,Oregon,37,0,0
2002,12,Oregon,22,0,0
2002,12,Oregon,6,0,0
2002,12,Oregon,13,0,0
2002,11,Texas,250,0,0
2002,7,Texas,24,0,0
2002,6,Florida,40,0,0
2002,6,Florida,34,0,0
2002,12,Oregon,80,0,0
2002,12,California,9,0,0
2002,11,Texas,12,0,0
2002,12,California,10,0,0
2002,8,Arkansas,22,0,0
2002,9,Arkansas,132,0,0
2002,9,California,8,0,0
2002,12,Georgia,20,0,0
2002,11,Alabama,8,0,0
2002,4,Georgia,17,0,0
2002,12,Georgia,30,0,0
2002,12,Georgia,2,2,0
2002,5,Georgia,4,0,0
2002,12,Georgia,14,1,0
2002,8,California,3,1,0
2002,10,Colorado,25,0,0
2002,12,Colorado,15,0,0
2002,11,Colorado,6,0,0
2002,12,Colorado,67,0,0
2002,12,Colorado,51,2,0
2002,10,Arkansas,7,4,0
2002,12,New York,13,1,0
2002,10,New York,17,0,0
2002,12,Washington,8,0,0
2002,12,New York,12,4,0
2002,12,New York,38,0,0
2002,11,California,12,0,0
2002,6,Ohio,4,0,0
2002,5,Ohio,6,0,0
2002,4,Ohio,3,0,0
2002,4,Ohio,4,0,0
2002,4,Florida,2,0,0
2002,11,Ohio,27,0,0
2002,1,Ohio,11,0,0
2002,1,Ohio,3,0,0
2002,7,Ohio,70,0,0
2002,8,Florida,2,2,0
2002,11,Hawaii,8,0,0
2002,10,Hawaii,3,0,0
2002,12,Hawaii,2,0,0
2002,10,Hawaii,42,0,0
2002,3,Hawaii,35,0,0
2002,4,Hawaii,5,0,0
2002,2,Missouri,104,22,0
2002,10,Missouri,37,0,0
2002,6,Ohio,16,0,0
2002,4,Missouri,5,1,0
2002,12,California,32,0,0
2002,12,California,4,0,0
2002,12,California,6,0,0
2002,12,California,4,0,0
2002,3,California,22,0,0
2002,12,California,9,0,0
2002,11,California,4,0,0
2002,10,Ohio,4,0,0
2002,7,Ohio,7,0,0
2002,7,Ohio,3,0,0
2002,5,Ohio,3,0,0
2002,7,Ohio,3,0,0
2002,5,Ohio,40,0,0
2002,8,Vermont,34,0,0
2002,1,Vermont,26,0,0
2002,5,Ohio,4,0,0
2002,3,Ohio,7,1,0
2002,1,Ohio,4,0,0
2002,10,Illinois,4,0,0
2002,5,Illinois,7,0,0
2002,9,Ohio,35,0,0
2002,6,Ohio,35,0,0
2002,7,Ohio,21,0,0
2002,12,Ohio,26,0,0
2002,11,Ohio,34,6,0
2002,10,California,10,0,0
2002,5,Ohio,23,0,0
2002,11,Ohio,5,1,0
2002,9,Ohio,13,5,0
2002,7,Ohio,25,0,0
2002,10,Indiana,13,0,0
2002,11,Indiana,300,0,0
2002,11,Indiana,80,0,0
2002,2,New Jersey,15,1,0
2002,7,New Jersey,30,0,0
2002,8,New Jersey,28,0,0
2002,11,Indiana,45,0,0
2002,6,Ohio,8,0,0
2002,11,Indiana,10,0,0
2002,12,Indiana,9,0,0
2002,11,New Jersey,5,0,0
2002,12,Indiana,17,0,0
2002,11,New Jersey,46,0,0
2002,11,Ohio,10,0,0
2002,6,Ohio,15,0,0
2002,6,New York,11,3,0
2002,6,Ohio,2,0,0
2002,8,Missouri,11,4,0
2002,9,Ohio,10,0,0
2002,11,New Jersey,39,0,0
2002,10,New Jersey,9,0,0
2002,10,Maine,11,0,0
2002,6,Ohio,8,0,0
2002,11,New Jersey,11,0,0
2002,7,Maine,80,13,0
2002,10,New Jersey,7,0,0
2002,9,New Jersey,5,0,0
2002,7,Maine,7,0,0
2002,1,Ohio,27,0,0
2002,10,Maine,6,0,0
2002,11,Ohio,4,0,0
2002,1,Maine,3,0,0
2002,3,Ohio,4,0,0
2002,1,Maine,4,2,0
2002,10,Ohio,4,4,0
2002,1,Maine,15,1,0
2002,2,Ohio,42,2,0
2002,2,Ohio,8,0,0
2002,3,Missouri,71,0,0
2002,11,Missouri,22,2,0
2002,11,New York,3,1,0
2002,4,Kansas,13,0,0
2002,6,New York,7,0,0
2002,5,New York,46,1,0
2002,6,Ohio,2,0,0
2002,1,Ohio,4,0,0
2002,1,Ohio,10,0,0
2002,11,New York,17,0,0
2002,5,Ohio,3,0,0
2002,4,Ohio,2,0,0
2002,8,Ohio,11,0,0
2002,11,New York,4,0,0
2002,11,California,6,0,0
2002,10,Oklahoma,16,11,0
2002,5,Florida,15,0,0
2002,8,Florida,2,1,0
2002,8,Florida,2,1,0
2002,6,Washington,18,0,0
2002,12,Florida,7,0,0
2002,8,Washington,27,1,0
2002,8,Washington,2,0,0
2002,8,Washington,2,0,0
2002,8,Washington,3,0,0
2002,9,Washington,3,0,0
2002,9,Washington,23,0,0
2002,9,Washington,12,0,0
2002,11,Washington,7,0,0
2002,11,Washington,3,0,0
2002,11,Washington,4,1,0
2002,12,Washington,4,0,0
2002,10,Kansas,36,1,0
2002,7,Kansas,2,0,0
2002,7,Kansas,25,0,0
2002,11,Kansas,88,0,0
2002,12,California,3,0,0
2002,10,Washington,2,0,0
2002,10,Ohio,3,0,0
2002,9,Wyoming,25,0,0
2002,9,Wyoming,23,1,0
2002,12,Wyoming,6,0,0
2002,12,Wyoming,151,0,0
2002,9,Washington,29,0,0
2002,7,Wyoming,29,0,0
2002,12,Missouri,29,0,0
2002,9,Wisconsin,7,0,0
2002,11,Washington,27,0,0
2002,8,Wyoming,116,4,0
2002,11,Ohio,107,6,0
2002,1,Alaska,7,0,0
2002,9,Alaska,3,1,0
2002,7,Alaska,2,2,0
2002,7,Alaska,8,5,0
2002,12,Texas,55,6,0
2002,10,Wisconsin,12,0,0
2002,4,Alaska,5,0,0
2002,5,Alaska,6,0,0
2002,2,Alaska,16,0,0
2002,2,Alaska,22,0,0
2002,9,Alaska,4,1,0
2002,1,Alaska,9,0,0
2002,5,Alaska,21,0,0
2002,9,Alaska,31,0,0
2002,12,California,33,5,0
2002,10,California,10,0,0
2002,6,California,18,0,0
2002,11,California,6,1,0
2002,12,California,5,0,0
2002,3,California,10,0,0
2002,11,Massachusetts,44,1,0
2002,7,Massachusetts,25,0,0
2002,5,Massachusetts,25,0,0
2002,6,Massachusetts,35,0,0
2002,9,Massachusetts,66,2,0
2002,12,Massachusetts,12,0,0
2002,11,Alaska,5,0,0
2002,11,Missouri,18,0,0
2002,8,Illinois,4,0,0
2002,2,Oregon,27,0,0
2002,1,Nevada,31,0,0
2002,12,Guam,5,0,0
2002,10,Pennsylvania,15,0,0
2002,12,Pennsylvania,50,1,0
2002,8,Pennsylvania,11,0,0
2002,7,Pennsylvania,9,0,0
2002,8,Pennsylvania,16,0,0
2002,11,Pennsylvania,17,0,0
2002,4,Pennsylvania,3,1,0
2002,6,Pennsylvania,15,0,0
2002,7,Pennsylvania,18,0,0
2002,6,Pennsylvania,11,0,0
2002,11,Pennsylvania,24,0,0
2002,6,Pennsylvania,6,0,0
2002,2,Pennsylvania,25,0,0
2002,9,Pennsylvania,19,0,0
2002,1,Texas,100,1,0
2002,6,Pennsylvania,40,0,0
2002,5,Pennsylvania,4,0,0
2002,2,Michigan,2,0,0
2002,2,Michigan,3,0,0
2002,3,Michigan,7,0,0
2002,3,Michigan,7,1,0
2002,4,Michigan,48,1,0
2002,4,Michigan,8,0,0
2002,6,Michigan,36,7,0
2002,6,Michigan,7,0,0
2002,7,Michigan,12,0,0
2002,8,Michigan,24,0,0
2002,8,Michigan,3,0,0
2002,8,Michigan,9,0,0
2002,8,Michigan,2,0,0
2002,9,Michigan,6,0,0
2002,9,Michigan,7,2,0
2002,9,Michigan,4,0,0
2002,9,Michigan,12,0,0
2002,9,Michigan,19,0,0
2002,9,Michigan,8,0,0
2002,9,Michigan,2,0,0
2002,10,Michigan,2,0,0
2002,10,Michigan,3,0,0
2002,10,Michigan,32,0,0
2002,10,Michigan,30,1,0
2002,11,Michigan,7,0,0
2002,10,Michigan,6,0,0
2002,11,Michigan,17,0,0
2002,11,Michigan,2,0,0
2002,10,Pennsylvania,26,0,0
2002,12,Michigan,3,0,0
2002,12,Michigan,2,0,0
2002,10,Pennsylvania,14,0,0
2002,12,Illinois,6,0,0
2002,10,Virginia,17,0,0
2002,12,New York,48,0,0
2002,11,New York,57,5,0
2002,5,Delaware,21,4,0
2002,7,Maryland,3,1,0
2002,7,New York,14,0,0
2002,8,Washington,2,0,0
2002,11,Wisconsin,24,0,0
2002,11,New York,7,0,0
2002,11,Pennsylvania,8,0,0
2002,12,Pennsylvania,11,1,0
2002,6,Pennsylvania,16,0,0
2002,10,Pennsylvania,26,0,0
2002,12,Pennsylvania,13,0,0
2002,1,Michigan,2,0,0
2002,1,Michigan,2,0,0
2002,11,Michigan,16,0,0
2002,2,Michigan,5,0,0
2002,6,Michigan,4,0,0
2002,6,Michigan,7,2,0
2002,7,Michigan,3,0,0
2002,8,Michigan,3,0,0
2002,8,Massachusetts,27,0,0
2002,1,Massachusetts,40,0,0
2002,9,Hawaii,2,0,0
2002,11,Arizona,5,5,0
2002,12,Virginia,20,0,0
2002,11,Maryland,4,1,0
2002,6,Texas,58,1,0
2002,11,Washington,31,0,0
2002,7,Washington,55,0,0
2002,8,Washington,7,0,0
2002,8,Washington,3,0,0
2002,12,Texas,21,1,0
2002,4,California,9,3,0
2002,6,California,18,0,0
2002,8,California,9,3,0
2002,11,Utah,258,0,0
2002,12,Colorado,11,0,0
2002,7,Pennsylvania,8,1,0
2002,12,Virginia,5,0,0
2002,2,Michigan,196,24,0
2002,2,Virginia,23,0,0
2002,3,Virginia,10,2,0
2002,4,Oregon,4,0,0
2002,8,Kentucky,6,0,0
2002,10,Hawaii,3,0,0
2002,5,California,8,0,0
2002,11,California,2,0,0
2002,12,Virginia,33,1,0
2002,5,Minnesota,3,0,0
2002,4,Minnesota,6,0,0
2002,12,California,5,0,0
2002,8,California,6,0,0
2002,4,Multistate,48,10,0
2002,7,Multistate,54,0,8
2002,7,Multistate,510,43,0
2002,6,Multistate,47,19,1
2002,8,Multistate,74,0,0
2002,2,Multistate,47,12,1
2002,5,California,5,0,0
2002,10,California,18,4,1
2002,8,North Carolina,34,0,0
2002,11,Multistate,16,5,0
2002,1,Multistate,21,6,0
2002,12,Michigan,111,2,0
2003,1,Minnesota,7,0,0
2003,1,Maryland,5,0,0
2003,1,Maryland,3,0,0
2003,1,Minnesota,4,0,0
2003,1,Maryland,3,0,0
2003,1,Maryland,4,0,0
2003,2,Maryland,4,1,0
2003,1,Illinois,7,0,0
2003,1,Illinois,6,0,0
2003,1,Illinois,4,0,0
2003,1,California,18,0,0
2003,1,Georgia,11,0,0
2003,1,Alabama,2,0,0
2003,1,Florida,2,1,0
2003,1,Florida,6,0,0
2003,1,Florida,4,0,0
2003,1,Illinois,49,1,0
2003,2,Illinois,7,1,0
2003,2,Illinois,18,0,0
2003,2,Wisconsin,125,0,0
2003,2,Maryland,6,1,0
2003,1,Alabama,3,0,0
2003,1,Washington,2,0,0
2003,2,Maryland,4,0,0
2003,1,Texas,34,1,0
2003,2,Georgia,3,0,0
2003,1,Hawaii,6,0,0
2003,2,Nevada,104,2,1
2003,1,California,2,0,0
2003,1,California,3,0,0
2003,1,California,4,0,0
2003,1,California,19,1,0
2003,1,California,2,0,0
2003,1,Tennessee,4,0,0
2003,2,Tennessee,15,1,0
2003,2,Florida,7,0,0
2003,2,California,12,0,0
2003,2,California,9,0,0
2003,1,California,9,0,0
2003,1,California,13,0,0
2003,1,Florida,2,0,0
2003,1,Florida,5,0,0
2003,1,Florida,2,0,0
2003,1,Florida,3,0,0
2003,1,Florida,3,0,0
2003,2,California,5,0,0
2003,1,New York,13,0,0
2003,1,New York,10,0,0
2003,3,New York,20,0,0
2003,2,Florida,3,0,0
2003,2,Florida,2,0,0
2003,2,Alabama,3,0,0
2003,2,Alabama,3,0,0
2003,2,Illinois,23,0,0
2003,2,Illinois,10,1,0
2003,2,Illinois,269,3,0
2003,2,Illinois,4,0,0
2003,3,Maryland,2,0,0
2003,1,Kansas,8,0,0
2003,2,Kansas,80,1,0
2003,2,Kansas,16,0,0
2003,3,Maryland,73,1,0
2003,1,Alabama,2,0,0
2003,2,Tennessee,100,7,0
2003,2,Georgia,25,1,0
2003,1,Nevada,13,0,0
2003,1,Florida,10,2,1
2003,2,Florida,2,0,0
2003,2,Florida,2,0,0
2003,3,New York,9,0,0
2003,3,Alabama,3,0,0
2003,2,Hawaii,3,0,0
2003,2,Florida,10,1,0
2003,2,Florida,3,0,0
2003,3,Illinois,2,0,0
2003,3,Illinois,3,0,0
2003,3,Illinois,2,0,0
2003,3,Minnesota,4,0,0
2003,3,Illinois,11,0,0
2003,2,Florida,8,0,0
2003,3,Georgia,146,0,0
2003,2,California,2,0,0
2003,2,California,4,0,0
2003,1,Florida,2,0,0
2003,1,Florida,9,0,0
2003,3,Florida,17,0,0
2003,2,Michigan,14,0,0
2003,3,Alabama,3,0,0
2003,1,Florida,3,0,0
2003,1,Florida,6,0,0
2003,2,Florida,3,0,0
2003,2,Florida,2,0,0
2003,2,Florida,2,0,0
2003,2,Florida,3,0,0
2003,3,New York,10,0,0
2003,2,North Carolina,5,0,0
2003,3,Maryland,5,0,0
2003,1,California,4,0,0
2003,2,California,4,0,0
2003,2,California,15,0,0
2003,3,Maryland,4,0,0
2003,3,Maryland,9,0,0
2003,1,Oregon,5,0,0
2003,2,Oregon,22,0,0
2003,1,California,50,0,0
2003,1,California,2,0,0
2003,3,Maryland,6,0,0
2003,3,Washington,3,0,0
2003,2,Florida,3,0,0
2003,2,Florida,2,0,0
2003,2,Florida,2,0,0
2003,3,Florida,8,0,0
2003,3,Florida,38,0,0
2003,2,Mississippi,42,0,0
2003,3,Mississippi,8,0,0
2003,3,Florida,2,1,0
2003,3,Florida,2,0,0
2003,3,Florida,3,1,0
2003,3,Florida,3,0,0
2003,3,New York,50,0,0
2003,2,Florida,3,0,0
2003,2,Florida,2,0,0
2003,1,Florida,3,0,0
2003,1,Florida,7,0,7
2003,2,Florida,2,0,0
2003,2,Florida,2,0,0
2003,2,Florida,2,0,0
2003,3,Minnesota,45,0,0
2003,4,Minnesota,19,0,0
2003,3,Minnesota,14,0,0
2003,3,Virginia,55,1,0
2003,4,Wisconsin,11,0,0
2003,3,Hawaii,3,0,0
2003,3,Alabama,3,0,0
2003,4,Alabama,2,0,0
2003,4,Minnesota,15,2,0
2003,2,Georgia,6,0,0
